1392	1.000199	0.000024	0.163452	-0.000024	1.000199	-0.134064
1393	0.999836	-0.000145	-0.195312	0.000145	0.999836	0.040863
2168	1.000187	0.000025	-0.342285	-0.000025	1.000187	-0.516510	
2169	0.999872	0.000091	-0.029663	-0.000091	0.999872	0.109070	
2170	1.000235	-0.000164	-0.290161	0.000164	1.000235	-0.572418	
2171	0.999627	-0.000088	0.091309	0.000088	0.999627	0.302338	
2172	1.000193	-0.000027	-0.351685	0.000027	1.000193	-0.033569	
2173	0.999956	0.000007	0.132202	-0.000007	0.999956	0.021515	
2174	1.000224	-0.000039	-0.408813	0.000039	1.000224	-0.126648	
2175	0.999929	0.000045	-0.224243	-0.000045	0.999929	0.046906	
2176	1.000169	-0.000030	-0.076904	0.000030	1.000169	-0.025818	
2177	0.999863	0.000094	0.126709	-0.000094	0.999863	0.195404	
2178	1.000204	0.000051	0.055908	-0.000051	1.000204	0.022186	
2179	0.999731	0.000083	0.510864	-0.000083	0.999731	0.147308	
2180	1.000200	0.000083	-0.202515	-0.000083	1.000200	-0.034088	
2181	0.999747	0.000103	-0.211914	-0.000103	0.999747	0.225891	
2182	1.000260	0.000179	-0.144287	-0.000179	1.000260	-0.451355	
2183	0.999910	0.000025	0.091797	-0.000025	0.999910	0.077972	
2184	1.000137	-0.000317	-0.383667	0.000317	1.000137	-0.441681	
2185	0.999827	-0.000002	-0.549927	0.000002	0.999827	-0.067474	
2186	1.000175	0.000208	-0.128784	-0.000208	1.000175	-0.034790	
2187	0.999963	-0.000131	0.030396	0.000131	0.999963	0.023682	
2188	1.000120	-0.000105	-0.045166	0.000105	1.000120	-0.386139	
2189	0.999941	0.000248	0.050537	-0.000248	0.999941	0.445099	
2190	1.000030	0.000047	-0.062866	-0.000047	1.000030	-0.149567	
2191	0.999976	0.000089	0.032593	-0.000089	0.999976	0.097290	
2192	1.000051	0.000129	0.044312	-0.000129	1.000051	0.034119	
2193	0.999771	-0.000040	-0.110840	0.000040	0.999771	0.142639	
2194	1.000063	0.000016	-0.148438	-0.000016	1.000063	0.105347	
2195	0.999891	0.000015	0.093506	-0.000015	0.999891	0.002197	
2196	1.000021	0.000231	0.055054	-0.000231	1.000021	0.128906	
2197	1.000058	0.000118	-0.497803	-0.000118	1.000058	-0.143768	
2198	0.999982	-0.000119	0.238525	0.000119	0.999982	0.004272	
2199	1.000032	-0.000006	-0.179688	0.000006	1.000032	0.114929	
2200	1.000023	0.000072	0.058594	-0.000072	1.000023	-0.032227	
2201	1.000124	0.000013	-0.260254	-0.000013	1.000124	-0.063232	
2202	0.999915	0.000070	0.100464	-0.000070	0.999915	0.211151	
2203	1.000015	0.000033	0.016235	-0.000033	1.000015	0.082092	
2204	0.999937	0.000051	0.217773	-0.000051	0.999937	0.193268	
2205	1.000106	0.000070	-0.336792	-0.000070	1.000106	0.609894	
2206	0.999966	0.000144	-0.031006	-0.000144	0.999966	-0.071045	
2207	1.000047	0.000058	-0.095215	-0.000058	1.000047	-0.287781	
2208	1.000003	0.000089	-0.114380	-0.000089	1.000003	0.496246	
2209	0.999994	0.000205	-0.208008	-0.000205	0.999994	0.476807	
2210	0.999987	-0.000057	0.031616	0.000057	0.999987	0.216858	
2211	1.000092	0.000178	-0.164185	-0.000178	1.000092	0.469696	
2212	1.000046	-0.000006	-0.058960	0.000006	1.000046	0.164581	
2213	1.000150	0.000191	-0.653198	-0.000191	1.000150	0.720978	
2214	0.999960	-0.000215	0.283325	0.000215	0.999960	-0.419250	
2215	1.000001	0.000058	0.214478	-0.000058	1.000001	-0.048035	
2216	1.000017	0.000053	-0.053955	-0.000053	1.000017	0.030121	
2217	1.000095	0.000205	-0.323120	-0.000205	1.000095	0.167023	
2218	0.999999	-0.000022	0.081665	0.000022	0.999999	0.028107	
2219	1.000041	0.000015	-0.059204	-0.000015	1.000041	0.338043	
2220	0.999989	0.000296	-0.109741	-0.000296	0.999989	0.949402	
2221	1.000037	-0.000050	-0.002441	0.000050	1.000037	-0.124268	
2222	1.000100	0.000067	-0.136597	-0.000067	1.000100	0.132996	
2223	1.000078	-0.000026	-0.072144	0.000026	1.000078	0.470398	
2224	1.000046	0.000135	-0.100220	-0.000135	1.000046	0.382355	
2225	1.000019	0.000232	-0.039673	-0.000232	1.000019	0.292084	
2226	1.000108	0.000179	-0.080322	-0.000179	1.000108	0.309692	
2227	0.999994	0.000250	-0.144409	-0.000250	0.999994	0.517883	
2228	1.000206	0.000035	-0.339844	-0.000035	1.000206	-0.021362	
2229	0.999950	0.000126	-0.485229	-0.000126	0.999950	0.201019	
2230	1.000196	-0.000003	-0.096802	0.000003	1.000196	0.227600	
2231	0.999983	0.000006	-0.055786	-0.000006	0.999983	0.065094	
2232	1.000067	0.000072	0.060669	-0.000072	1.000067	0.207458	
2233	0.999940	-0.000063	0.052002	0.000063	0.999940	-0.096100	
2234	1.000236	-0.000098	-0.853027	0.000098	1.000236	0.926910	
2235	0.999668	0.000185	0.169434	-0.000185	0.999668	0.236359	
2236	1.000159	0.000052	-0.012085	-0.000052	1.000159	-0.196594	
2237	1.000000	0.000279	-0.456665	-0.000279	1.000000	0.683258	
2238	1.000323	0.000118	-0.593628	-0.000118	1.000323	0.073608	
2239	0.999786	0.000101	0.402588	-0.000101	0.999786	0.216217	
2240	1.000209	0.000162	-0.308105	-0.000162	1.000209	0.104919	
2241	1.000009	0.000380	-0.289307	-0.000380	1.000009	0.392792	
2242	1.000249	0.000208	-0.429199	-0.000208	1.000249	0.302338	
2243	0.999809	0.000335	-0.017090	-0.000335	0.999809	0.435211	
2244	1.000099	0.000123	-0.114990	-0.000123	1.000099	0.166718	
2245	1.000012	0.000174	-0.130371	-0.000174	1.000012	0.142212	
2246	1.000164	0.000141	-0.221924	-0.000141	1.000164	-0.091064	
2247	0.999846	0.000126	-0.119507	-0.000126	0.999846	0.393005	
2248	1.000185	0.000005	-0.372437	-0.000005	1.000185	0.129303	
2249	0.999777	-0.000016	-0.343506	0.000016	0.999777	0.239258	
2250	1.000244	0.000102	-0.049683	-0.000102	1.000244	-0.202759	
2251	0.999777	0.000202	0.081177	-0.000202	0.999777	-0.019623	
2252	1.000269	-0.000060	0.002197	0.000060	1.000269	-0.806915	
2253	0.999847	-0.000096	0.020264	0.000096	0.999847	0.176483	
2254	1.000090	-0.000085	-0.810669	0.000085	1.000090	-0.052155	
2255	0.999868	-0.000012	0.131714	0.000012	0.999868	0.024780	
2256	1.000199	0.000014	-0.091187	-0.000014	1.000199	-0.516907	
2257	0.999858	-0.000104	0.267334	0.000104	0.999858	-0.056763	
2258	1.000263	0.000066	-0.535034	-0.000066	1.000263	-0.053528	
2259	0.999735	-0.000147	0.559326	0.000147	0.999735	-0.268982	
2260	1.000162	0.000069	-0.394531	-0.000069	1.000162	-0.040405	
2261	0.999863	0.000037	-0.178467	-0.000037	0.999863	0.054993	
2262	1.000308	0.000272	-0.209961	-0.000272	1.000308	-0.335052	
2263	0.999830	-0.000330	0.078369	0.000330	0.999830	0.134003	
2264	1.000198	-0.000031	-0.288574	0.000031	1.000198	-0.321106	
2265	0.999831	0.000111	0.385742	-0.000111	0.999831	-0.159729	
2266	1.000240	-0.000110	-0.195679	0.000110	1.000240	-0.460632	
2267	1.000033	0.000106	-0.085449	-0.000106	1.000033	0.112183	
2268	1.000155	0.000005	-0.179077	-0.000005	1.000155	-0.018829	
2269	0.999975	0.000020	-0.022217	-0.000020	0.999975	0.042877	
2270	1.000208	0.000360	-0.320801	-0.000360	1.000208	0.045166	
2271	0.999934	-0.000055	0.155396	0.000055	0.999934	-0.064972	
2272	1.000170	0.000110	-0.301270	-0.000110	1.000170	0.127563	
2273	0.999771	0.000126	-0.283203	-0.000126	0.999771	0.158691	
2274	1.000296	0.000080	-0.158325	-0.000080	1.000296	-0.291107	
2275	0.999781	0.000046	0.408447	-0.000046	0.999781	-0.000519	
2276	1.000256	0.000178	0.195435	-0.000178	1.000256	-0.088409	
2277	0.999887	-0.000045	0.090454	0.000045	0.999887	0.054260	
2278	1.000093	0.000136	-0.129150	-0.000136	1.000093	0.345703	
2279	0.999894	0.000011	0.125244	-0.000011	0.999894	0.165558	
2280	1.000246	-0.000136	-0.287842	0.000136	1.000246	0.136444	
2281	0.999798	-0.000042	0.009766	0.000042	0.999798	0.675964	
2282	1.000157	0.000227	-0.079834	-0.000227	1.000157	0.287689	
2283	0.999976	0.000110	0.139893	-0.000110	0.999976	0.214661	
2284	1.000196	0.000311	-0.071045	-0.000311	1.000196	-0.143341	
2285	0.999860	0.000027	0.480347	-0.000027	0.999860	-0.303711	
2286	1.000308	-0.000046	-0.624390	0.000046	1.000308	-0.191071	
2287	0.999896	-0.000083	0.014160	0.000083	0.999896	-0.315369	
2288	0.999945	0.000179	0.210938	-0.000179	0.999945	0.055969	
2289	0.999964	-0.000049	-0.119873	0.000049	0.999964	-0.104034	
2290	1.000171	-0.000562	-0.542847	0.000562	1.000171	-0.871796	
2291	0.999869	-0.000062	-0.527588	0.000062	0.999869	-0.038971	
2292	1.000341	-0.000057	0.120728	0.000057	1.000341	-0.216888	
2293	0.999815	-0.000233	0.137817	0.000233	0.999815	-0.220245	
2294	1.000118	0.000007	-0.012329	-0.000007	1.000118	-0.035706	
2295	0.999897	-0.000104	0.304077	0.000104	0.999897	0.090393	
2296	1.000087	0.000033	-0.025513	-0.000033	1.000087	0.044250	
2297	0.999912	-0.000007	0.268188	0.000007	0.999912	0.078583	
2298	1.000079	0.000129	-0.133911	-0.000129	1.000079	0.273895	
2299	0.999902	0.000001	0.138672	-0.000001	0.999902	0.033569	
2300	1.000292	0.000195	0.088379	-0.000195	1.000292	0.060486	
2301	0.999754	0.000086	0.139771	-0.000086	0.999754	0.274017	
2302	1.000149	0.000093	-1.001343	-0.000093	1.000149	0.283997	
2303	0.999647	0.000048	1.107422	-0.000048	0.999647	0.131592	
2304	1.000160	0.000068	-0.251221	-0.000068	1.000160	0.044220	
2305	0.999918	0.000059	0.113525	-0.000059	0.999918	0.195404	
2306	1.000089	0.000071	-0.199585	-0.000071	1.000089	0.241333	
2307	0.999843	0.000064	0.261963	-0.000064	0.999843	0.134796	
2308	1.000143	0.000092	-0.194702	-0.000092	1.000143	-0.085114	
2309	0.999862	0.000252	-0.532104	-0.000252	0.999862	0.065735	
2310	1.000153	0.000081	-0.266113	-0.000081	1.000153	0.034760	
2311	0.999710	-0.000028	0.652344	0.000028	0.999710	0.200226	
2312	1.000240	-0.000012	-0.609619	0.000012	1.000240	-0.240723	
2313	0.999769	0.000268	0.012573	-0.000268	0.999769	0.244476	
2314	1.000151	-0.000088	0.161987	0.000088	1.000151	-0.138092	
2315	0.999917	-0.000017	0.209229	0.000017	0.999917	-0.006470	
2316	1.000061	-0.000012	-0.038330	0.000012	1.000061	-0.021118	
2317	0.999941	0.000073	0.092041	-0.000073	0.999941	0.180603	
2318	0.999981	0.000160	0.127808	-0.000160	0.999981	-0.160309	
2319	0.999938	0.000038	0.336182	-0.000038	0.999938	0.226410	
2320	1.000065	0.000085	0.051636	-0.000085	1.000065	0.129089	
2321	0.999927	0.000013	0.373535	-0.000013	0.999927	0.148163	
2322	1.000040	0.000045	0.124023	-0.000045	1.000040	0.035126	
2323	0.999868	0.000160	0.200562	-0.000160	0.999868	0.541901	
2324	1.000098	0.000087	-0.150635	-0.000087	1.000098	0.200684	
2325	0.999940	-0.000018	-0.019897	0.000018	0.999940	0.061768	
2326	1.000322	0.000098	-0.997925	-0.000098	1.000322	0.065979	
2327	0.999475	0.000088	0.135620	-0.000088	0.999475	0.714111	
2328	1.000371	0.000322	0.298462	-0.000322	1.000371	-0.393768	
2329	0.999696	0.000182	0.518799	-0.000182	0.999696	0.391907	
2330	1.000160	0.000063	-0.341675	-0.000063	1.000160	-0.076843	
2331	0.999924	0.000217	-0.066406	-0.000217	0.999924	0.263733	
2332	1.000240	-0.000175	-0.425171	0.000175	1.000240	-0.468353	
2333	0.999547	-0.000035	0.649048	0.000035	0.999547	0.530762	
2334	1.000134	-0.000157	-0.177002	0.000157	1.000134	-0.443665	
2335	0.999895	-0.000032	0.359009	0.000032	0.999895	-0.021912	
2336	1.000205	-0.000125	-0.237915	0.000125	1.000205	-0.305115	
2337	0.999824	-0.000017	0.394043	0.000017	0.999824	0.196960	
2338	1.000073	-0.000145	-0.007080	0.000145	1.000073	-0.332886	
2339	0.999943	0.000003	0.023560	-0.000003	0.999943	0.007416	
2340	1.000111	-0.000166	0.131714	0.000166	1.000111	-0.393677	
2341	0.999907	-0.000028	-0.114624	0.000028	0.999907	0.028320	
2342	1.000101	-0.000045	0.220093	0.000045	1.000101	-0.074219	
2343	0.999954	-0.000027	-0.112427	0.000027	0.999954	0.043488	
2344	1.000167	0.000190	-0.429810	-0.000190	1.000167	0.209839	
2345	0.999395	0.000318	0.801514	-0.000318	0.999395	0.149536	
2346	1.000386	-0.000190	-0.644165	0.000190	1.000386	-0.776642	
2347	0.999699	0.000391	0.187012	-0.000391	0.999699	1.016510	
2348	1.000148	-0.000144	-0.258911	0.000144	1.000148	-0.294739	
2349	0.999822	0.000085	0.252441	-0.000085	0.999822	0.317291	
2350	1.000209	-0.000005	-0.632446	0.000005	1.000209	-0.184265	
2351	0.999643	-0.000015	0.152222	0.000015	0.999643	0.140839	
2352	1.000353	-0.000060	-0.694824	0.000060	1.000353	-0.278168	
2353	0.999828	0.000141	0.295776	-0.000141	0.999828	0.314026	
2354	0.999961	0.000088	0.180542	-0.000088	0.999961	-0.001709	
2355	0.999947	0.000057	0.116455	-0.000057	0.999947	0.005890	
2356	1.000239	-0.000117	-0.395386	0.000117	1.000239	-0.237793	
2357	0.999767	0.000239	-0.406860	-0.000239	0.999767	0.369293	
2358	1.000275	-0.000141	0.092896	0.000141	1.000275	-0.171448	
2359	0.999707	-0.000068	0.143188	0.000068	0.999707	0.235657	
2360	1.000223	-0.000031	0.041138	0.000031	1.000223	-0.615356	
2361	0.999854	-0.000274	-0.384399	0.000274	0.999854	-0.240814	
2362	1.000004	0.000184	-0.118042	-0.000184	1.000004	0.728363	
2363	0.999913	-0.000094	0.200806	0.000094	0.999913	-0.092834	
2364	1.000026	0.000135	-0.017822	-0.000135	1.000026	0.103119	
2365	1.000044	-0.000016	-0.119141	0.000016	1.000044	-0.119598	
2366	0.999971	0.000040	-0.165894	-0.000040	0.999971	0.101227	
2367	1.000039	-0.000017	-0.083740	0.000017	1.000039	0.177704	
2368	0.999952	0.000007	0.124268	-0.000007	0.999952	-0.004608	
2369	1.000027	0.000138	-0.101929	-0.000138	1.000027	0.193726	
2370	0.999946	-0.000027	0.121216	0.000027	0.999946	-0.028259	
2371	1.000154	0.000248	-0.673218	-0.000248	1.000154	0.293884	
2372	0.999971	0.000082	0.081177	-0.000082	0.999971	0.178986	
2373	0.999979	0.000194	0.083252	-0.000194	0.999979	0.543884	
2374	0.999952	0.000056	0.382324	-0.000056	0.999952	0.072449	
2375	1.000093	0.000346	-0.457397	-0.000346	1.000093	0.229919	
2376	1.000093	0.000029	-0.410156	-0.000029	1.000093	0.106018	
2377	0.999972	0.000158	-0.040039	-0.000158	0.999972	0.167847	
2378	0.999931	0.000129	0.087891	-0.000129	0.999931	0.039520	
2379	1.000041	0.000290	0.193726	-0.000290	1.000041	0.289429	
2380	1.000016	-0.000060	0.017456	0.000060	1.000016	-0.110626	
2381	0.999942	0.000105	0.159302	-0.000105	0.999942	0.153320	
2382	1.000012	0.000081	0.078491	-0.000081	1.000012	0.630035	
2383	0.999895	0.000090	0.131592	-0.000090	0.999895	0.434875	
2384	1.000071	-0.000040	0.108643	0.000040	1.000071	-0.143372	
2385	1.000007	0.000550	-0.586792	-0.000550	1.000007	0.876678	
2386	1.000206	-0.000083	0.355591	0.000083	1.000206	0.202881	
2387	0.999585	0.000083	0.905518	-0.000083	0.999585	0.461761	
2388	1.000208	0.000250	-0.375610	-0.000250	1.000208	0.541229	
2389	0.999757	0.000384	-0.340942	-0.000384	0.999757	0.760498	
2390	1.000129	-0.000107	1.102295	0.000107	1.000129	-0.220367	
2391	0.999804	0.000121	-0.123413	-0.000121	0.999804	0.227875	
2392	1.000062	-0.000011	0.050903	0.000011	1.000062	-0.107056	
2393	0.999891	0.000024	0.192993	-0.000024	0.999891	0.185333	
2394	1.000086	-0.000073	0.060791	0.000073	1.000086	-0.123016	
2395	0.999958	0.000043	0.016602	-0.000043	0.999958	0.081604	
2396	1.000062	-0.000018	-0.036499	0.000018	1.000062	0.017822	
2397	0.999937	0.000007	0.126709	-0.000007	0.999937	0.141998	
2398	1.000097	0.000095	-0.137085	-0.000095	1.000097	0.039581	
2399	0.999899	-0.000123	0.078735	0.000123	0.999899	0.009308	
2400	1.000131	0.000011	-0.017700	-0.000011	1.000131	0.128021	
2401	0.999938	0.000019	0.064941	-0.000019	0.999938	0.324036	
2402	1.000080	0.000032	-0.099365	-0.000032	1.000080	0.024017	
2403	0.999897	-0.000065	0.078369	0.000065	0.999897	0.141968	
2404	1.000072	0.000022	0.029297	-0.000022	1.000072	-0.008118	
2405	0.999913	0.000076	-0.063843	-0.000076	0.999913	0.155609	
2406	1.000129	0.000102	-0.229370	-0.000102	1.000129	0.245331	
2407	0.999842	-0.000003	0.312012	0.000003	0.999842	0.171997	
2408	1.000075	0.000143	-0.125122	-0.000143	1.000075	0.147339	
2409	0.999956	0.000043	0.091309	-0.000043	0.999956	0.115143	
2410	1.000094	0.000093	-0.050537	-0.000093	1.000094	0.205994	
2411	0.999894	0.000241	-0.041748	-0.000241	0.999894	0.771118	
2412	1.000105	0.000061	0.006958	-0.000061	1.000105	0.088654	
2413	0.999929	0.000198	0.158569	-0.000198	0.999929	0.279755	
2414	1.000212	0.000316	0.026123	-0.000316	1.000212	0.312836	
2415	0.999656	-0.000081	0.721069	0.000081	0.999656	0.440857	
2416	1.000240	0.000158	-0.382568	-0.000158	1.000240	0.029236	
2417	0.999815	-0.000025	0.442017	0.000025	0.999815	0.104218	
2418	1.000367	-0.000124	-0.385376	0.000124	1.000367	0.327423	
2419	0.999710	0.000026	-0.185547	-0.000026	0.999710	0.438782	
2420	1.000245	0.000133	-0.184692	-0.000133	1.000245	-0.193665	
2421	0.999963	-0.000194	-0.014282	0.000194	0.999963	0.311218	
2422	1.000043	-0.000120	0.227661	0.000120	1.000043	0.219849	
2423	0.999998	0.000106	0.072021	-0.000106	0.999998	0.257843	
2424	1.000094	0.000081	-0.041260	-0.000081	1.000094	0.183258	
2425	0.999726	0.000133	0.585083	-0.000133	0.999726	0.587769	
2426	1.000188	0.000073	-0.280884	-0.000073	1.000188	0.048920	
2427	0.999877	0.000068	0.281250	-0.000068	0.999877	0.589478	
2428	1.000143	-0.000087	-0.017944	0.000087	1.000143	0.119751	
2429	0.999932	0.000103	0.177734	-0.000103	0.999932	0.444275	
2430	1.000144	-0.000106	-0.144043	0.000106	1.000144	-0.156769	
2431	0.999901	-0.000107	0.205444	0.000107	0.999901	0.616272	
2432	1.000135	0.000140	-0.047363	-0.000140	1.000135	0.015900	
2433	0.999968	-0.000045	0.022461	0.000045	0.999968	0.429810	
2434	1.000228	-0.000058	0.201660	0.000058	1.000228	0.145752	
2435	0.999632	0.000372	0.455933	-0.000372	0.999632	0.974274	
2436	1.000225	-0.000118	-0.304077	0.000118	1.000225	0.042053	
2437	0.999928	0.000074	0.011841	-0.000074	0.999928	0.298737	
2438	1.000122	0.000044	0.123291	-0.000044	1.000122	0.114899	
2439	0.999864	0.000076	-0.144775	-0.000076	0.999864	0.370575	
2440	1.000205	0.000075	-0.142456	-0.000075	1.000205	0.655518	
2441	0.999637	-0.000050	0.959106	0.000050	0.999637	0.294067	
2442	1.000262	0.000030	-0.226807	-0.000030	1.000262	0.152863	
2443	0.999933	-0.000034	0.030518	0.000034	0.999933	0.054199	
2444	1.000147	-0.000134	-0.052979	0.000134	1.000147	0.372955	
2445	0.999891	-0.000040	0.083984	0.000040	0.999891	0.287323	
2446	1.000086	-0.000033	0.113892	0.000033	1.000086	-0.169159	
2447	0.999949	0.000057	0.012695	-0.000057	0.999949	0.402435	
2448	1.000079	-0.000269	0.054810	0.000269	1.000079	0.423401	
2449	0.999795	0.000256	0.171509	-0.000256	0.999795	0.299896	
2450	1.000114	0.000003	-0.068481	-0.000003	1.000114	-0.088623	
2451	0.999782	0.000105	0.107056	-0.000105	0.999782	0.531067	
2452	1.000172	-0.000019	-0.222168	0.000019	1.000172	0.009003	
2453	0.999756	-0.000070	0.245605	0.000070	0.999756	0.503448	
2454	1.000185	-0.000184	-0.126221	0.000184	1.000185	-0.023132	
2455	0.999829	-0.000201	-0.164062	0.000201	0.999829	0.445221	
2456	1.000204	0.000164	-0.104614	-0.000164	1.000204	-0.125183	
2457	0.999908	-0.000195	0.109741	0.000195	0.999908	-0.075348	
2458	1.000148	0.000122	-0.079834	-0.000122	1.000148	0.359314	
2459	0.999826	-0.000114	0.248169	0.000114	0.999826	-0.018127	
2460	1.000358	0.000040	-0.545166	-0.000040	1.000358	0.152252	
2461	0.999772	-0.000143	0.341431	0.000143	0.999772	0.681396	
2462	1.000121	0.000126	-0.198730	-0.000126	1.000121	0.280914	
2463	0.999903	0.000266	0.050171	-0.000266	0.999903	0.523621	
2464	1.000149	0.000103	-0.122681	-0.000103	1.000149	0.109283	
2465	0.999937	-0.000025	0.111328	0.000025	0.999937	0.019714	
2466	1.000095	-0.000063	-0.097656	0.000063	1.000095	0.128510	
2467	0.999893	0.000130	0.074585	-0.000130	0.999893	0.397430	
2468	1.000146	0.000006	-0.198853	-0.000006	1.000146	0.121155	
2469	0.999985	0.000145	-0.155884	-0.000145	0.999985	0.400116	
2470	1.000034	-0.000172	0.463379	0.000172	1.000034	0.326599	
2471	0.999782	0.000159	0.303345	-0.000159	0.999782	0.256317	
2472	1.000399	-0.000183	-0.629639	0.000183	1.000399	-0.124146	
2473	0.999400	0.000083	0.393433	-0.000083	0.999400	0.913971	
2474	1.000331	-0.000096	0.051147	0.000096	1.000331	-0.281433	
2475	0.999836	0.000227	0.009521	-0.000227	0.999836	0.062714	
2476	1.000224	-0.000195	-0.021606	0.000195	1.000224	-0.075409	
2477	0.999934	-0.000065	0.244019	0.000065	0.999934	0.020996	
2478	1.000116	0.000018	-0.014404	-0.000018	1.000116	0.019043	
2479	0.999866	-0.000083	0.109863	0.000083	0.999866	0.238312	
2480	1.000165	0.000078	-0.215332	-0.000078	1.000165	0.109253	
2481	0.999950	0.000014	-0.115112	-0.000014	0.999950	0.347260	
2482	1.000157	0.000103	0.078369	-0.000103	1.000157	-0.409027	
2483	0.999704	0.000204	0.477295	-0.000204	0.999704	0.823212	
2484	1.000226	-0.000171	-0.158081	0.000171	1.000226	-0.149048	
2485	0.999991	-0.000158	-0.186646	0.000158	0.999991	0.068909	
2486	1.000052	0.000123	0.171021	-0.000123	1.000052	-0.027679	
2487	0.999947	0.000080	0.084595	-0.000080	0.999947	0.344086	
2488	1.000179	0.000027	0.062256	-0.000027	1.000179	0.126160	
2489	0.999989	0.000009	-0.071289	-0.000009	0.999989	0.056732	
2490	1.000029	0.000090	0.251831	-0.000090	1.000029	0.266632	
2491	0.999837	0.000293	0.574707	-0.000293	0.999837	0.614258	
2492	1.000290	0.000038	-0.462402	-0.000038	1.000290	0.215454	
2493	0.999838	-0.000014	0.093384	0.000014	0.999838	0.102356	
2494	1.000130	0.000152	-0.246216	-0.000152	1.000130	0.308197	
2495	0.999934	0.000015	0.135010	-0.000015	0.999934	0.033173	
2496	1.000333	0.000112	0.187256	-0.000112	1.000333	0.098114	
2497	0.999768	-0.000210	0.148438	0.000210	0.999768	-0.038940	
2498	1.000055	0.000006	-0.072144	-0.000006	1.000055	0.006165	
2499	0.999988	-0.000024	0.470215	0.000024	0.999988	0.323364	
2500	1.000156	-0.000134	-0.424072	0.000134	1.000156	-0.004608	
2501	1.000052	-0.000003	-0.100830	0.000003	1.000052	0.428497	
2502	0.999970	-0.000095	0.387207	0.000095	0.999970	0.313263	
2503	0.999937	0.000134	0.389160	-0.000134	0.999937	0.285889	
2504	1.000143	0.000119	-0.560852	-0.000119	1.000143	0.033417	
2505	1.000084	0.000149	-0.151489	-0.000149	1.000084	0.070587	
2506	1.000025	0.000119	0.005493	-0.000119	1.000025	-0.021454	
2507	1.000062	0.000016	0.087402	-0.000016	1.000062	-0.252228	
2508	1.000018	-0.000025	0.028320	0.000025	1.000018	0.026306	
2509	1.000070	-0.000146	0.177490	0.000146	1.000070	0.293762	
2510	0.999981	-0.000044	-0.001099	0.000044	0.999981	-0.060150	
2511	1.000026	-0.000192	0.057129	0.000192	1.000026	-0.638000	
2512	1.000072	-0.000038	0.011230	0.000038	1.000072	0.302795	
2513	0.999944	-0.000025	-0.052979	0.000025	0.999944	0.170380	
2514	1.000155	-0.000279	0.127563	0.000279	1.000155	-0.207306	
2515	0.999942	-0.000074	0.327515	0.000074	0.999942	0.264160	
2516	1.000139	-0.000060	0.025513	0.000060	1.000139	-0.123260	
2517	1.000053	0.000019	0.100220	-0.000019	1.000053	-0.067841	
2518	1.000075	-0.000086	-0.039551	0.000086	1.000075	0.169556	
2519	0.999896	-0.000008	0.081665	0.000008	0.999896	0.174011	
2520	1.000110	0.000028	0.098511	-0.000028	1.000110	-0.360138	
2521	1.000009	0.000018	0.035767	-0.000018	1.000009	0.065430	
2522	1.000039	-0.000036	0.095215	0.000036	1.000039	0.394470	
2523	0.999948	0.000013	0.046265	-0.000013	0.999948	0.065948	
2524	1.000071	0.000091	-0.092285	-0.000091	1.000071	0.168579	
2525	0.999963	0.000087	0.043701	-0.000087	0.999963	0.196411	
2526	1.000071	0.000068	-0.119385	-0.000068	1.000071	0.082306	
2527	1.000009	0.000035	-0.091675	-0.000035	1.000009	-0.296783	
2528	1.000068	-0.000008	-0.006714	0.000008	1.000068	-0.105347	
2529	0.999898	-0.000043	-0.400391	0.000043	0.999898	-0.099487	
2530	1.000353	0.000073	-0.312256	-0.000073	1.000353	-0.023804	
2531	0.999880	-0.000025	0.357910	0.000025	0.999880	0.054169	
2532	1.000216	-0.000051	0.130127	0.000051	1.000216	-0.152466	
2533	0.999818	-0.000155	-0.021484	0.000155	0.999818	-0.298309	
2534	1.000356	-0.000137	-0.645264	0.000137	1.000356	-0.457886	
2535	0.999857	0.000071	0.150635	-0.000071	0.999857	0.179688	
2536	1.000085	-0.000077	-0.009033	0.000077	1.000085	-0.168518	
2537	0.999989	-0.000036	-0.023438	0.000036	0.999989	-0.132111	
2538	1.000052	-0.000023	0.105225	0.000023	1.000052	0.048981	
2539	1.000014	0.000013	-0.088379	-0.000013	1.000014	-0.064362	
2540	1.000097	0.000110	0.190552	-0.000110	1.000097	0.127686	
2541	0.999842	-0.000017	0.310059	0.000017	0.999842	0.088837	
2542	1.000124	0.000003	-0.189453	-0.000003	1.000124	0.003021	
2543	0.999877	0.000283	0.081299	-0.000283	0.999877	-0.072815	
2544	1.000152	-0.000202	-0.141113	0.000202	1.000152	-0.304993	
2545	0.999806	0.000025	-0.229980	-0.000025	0.999806	0.059204	
2546	1.000327	-0.000118	0.014648	0.000118	1.000327	-0.827240	
2547	0.999677	-0.000184	0.743774	0.000184	0.999677	0.260101	
2548	1.000231	-0.000022	0.009399	0.000022	1.000231	-0.089905	
2549	0.999956	0.000004	0.073364	-0.000004	0.999956	-0.002258	
2550	1.000128	-0.000046	0.029175	0.000046	1.000128	-0.153992	
2551	0.999917	-0.000077	-0.106689	0.000077	0.999917	-0.140564	
2552	1.000133	-0.000056	0.078491	0.000056	1.000133	0.053436	
2553	0.999828	-0.000073	0.320312	0.000073	0.999828	-0.029297	
2554	1.000369	0.000056	0.350220	-0.000056	1.000369	0.059845	
2555	0.999836	-0.000077	0.171631	0.000077	0.999836	-0.031464	
